index	hemi	name	color
65793	L	Background+FreeSurfer_Defined_Medial_Wall	#010101ff
8917624	L	17Networks_LH_VisCent_ExStr_1	#781288ff
8983160	L	17Networks_LH_VisCent_ExStr_2	#781289ff
9048696	L	17Networks_LH_VisCent_Striate_1	#78128aff
9114232	L	17Networks_LH_VisCent_ExStr_3	#78128bff
131327	L	17Networks_LH_VisPeri_ExStrInf_1	#ff0002ff
196863	L	17Networks_LH_VisPeri_StriCal_1	#ff0003ff
262399	L	17Networks_LH_VisPeri_ExStrSup_1	#ff0004ff
11895366	L	17Networks_LH_SomMotA_1	#4682b5ff
11960902	L	17Networks_LH_SomMotA_2	#4682b6ff
10865707	L	17Networks_LH_SomMotB_Aud_1	#2bcca5ff
10931243	L	17Networks_LH_SomMotB_S2_1	#2bcca6ff
10996779	L	17Networks_LH_SomMotB_S2_2	#2bcca7ff
11062315	L	17Networks_LH_SomMotB_Cent_1	#2bcca8ff
4037706	L	17Networks_LH_DorsAttnA_TempOcc_1	#4a9c3dff
4103242	L	17Networks_LH_DorsAttnA_ParOcc_1	#4a9c3eff
4168778	L	17Networks_LH_DorsAttnA_SPL_1	#4a9c3fff
1078784	L	17Networks_LH_DorsAttnB_PostC_1	#007610ff
1144320	L	17Networks_LH_DorsAttnB_PostC_2	#007611ff
1209856	L	17Networks_LH_DorsAttnB_PostC_3	#007612ff
1013504	L	17Networks_LH_DorsAttnB_FEF_1	#00770fff
16464580	L	17Networks_LH_SalVentAttnA_ParOper_1	#c43afbff
16464836	L	17Networks_LH_SalVentAttnA_Ins_1	#c43bfbff
16530372	L	17Networks_LH_SalVentAttnA_Ins_2	#c43bfcff
16595908	L	17Networks_LH_SalVentAttnA_ParMed_1	#c43bfdff
16464581	L	17Networks_LH_SalVentAttnA_FrMed_1	#c53afbff
14064127	L	17Networks_LH_SalVentAttnB_PFCl_1	#ff99d6ff
14063615	L	17Networks_LH_SalVentAttnB_PFCmp_1	#ff97d6ff
3377018	L	17Networks_LH_LimbicB_OFC_1	#7a8733ff
10877148	L	17Networks_LH_LimbicA_TempPole_1	#dcf8a5ff
10942684	L	17Networks_LH_LimbicA_TempPole_2	#dcf8a6ff
2397414	L	17Networks_LH_ContA_IPS_1	#e69424ff
2397670	L	17Networks_LH_ContA_PFCl_1	#e69524ff
2463206	L	17Networks_LH_ContA_PFCl_2	#e69525ff
4928136	L	17Networks_LH_ContB_PFClv_1	#88324bff
11635831	L	17Networks_LH_ContC_pCun_1	#778cb1ff
11701367	L	17Networks_LH_ContC_pCun_2	#778cb2ff
11766903	L	17Networks_LH_ContC_Cingp_1	#778cb3ff
196607	L	17Networks_LH_DefaultA_PFCd_1	#ffff02ff
130815	L	17Networks_LH_DefaultA_pCunPCC_1	#fffe01ff
131070	L	17Networks_LH_DefaultA_PFCm_1	#feff01ff
5193421	L	17Networks_LH_DefaultB_Temp_1	#cd3e4fff
5258957	L	17Networks_LH_DefaultB_Temp_2	#cd3e50ff
5324493	L	17Networks_LH_DefaultB_IPL_1	#cd3e51ff
5193677	L	17Networks_LH_DefaultB_PFCd_1	#cd3f4fff
5259213	L	17Networks_LH_DefaultB_PFCl_1	#cd3f50ff
5193422	L	17Networks_LH_DefaultB_PFCv_1	#ce3e4fff
5258958	L	17Networks_LH_DefaultB_PFCv_2	#ce3e50ff
8650752	L	17Networks_LH_DefaultC_Rsp_1	#000084ff
8585472	L	17Networks_LH_DefaultC_PHC_1	#000183ff
16394505	L	17Networks_LH_TempPar_1	#0929faff
65793	R	Background+FreeSurfer_Defined_Medial_Wall	#010101ff
8917884	R	17Networks_RH_VisCent_ExStr_1	#7c1388ff
8983420	R	17Networks_RH_VisCent_ExStr_2	#7c1389ff
9048956	R	17Networks_RH_VisCent_ExStr_3	#7c138aff
131322	R	17Networks_RH_VisPeri_StriCal_1	#fa0002ff
196858	R	17Networks_RH_VisPeri_ExStrInf_1	#fa0003ff
262394	R	17Networks_RH_VisPeri_ExStrSup_1	#fa0004ff
11961162	R	17Networks_RH_SomMotA_1	#4a83b6ff
12026698	R	17Networks_RH_SomMotA_2	#4a83b7ff
12092234	R	17Networks_RH_SomMotA_3	#4a83b8ff
12157770	R	17Networks_RH_SomMotA_4	#4a83b9ff
10865967	R	17Networks_RH_SomMotB_Aud_1	#2fcda5ff
10931503	R	17Networks_RH_SomMotB_S2_1	#2fcda6ff
10997039	R	17Networks_RH_SomMotB_S2_2	#2fcda7ff
11062575	R	17Networks_RH_SomMotB_Cent_1	#2fcda8ff
4102991	R	17Networks_RH_DorsAttnA_TempOcc_1	#4f9b3eff
4168527	R	17Networks_RH_DorsAttnA_ParOcc_1	#4f9b3fff
4234063	R	17Networks_RH_DorsAttnA_SPL_1	#4f9b40ff
1078789	R	17Networks_RH_DorsAttnB_PostC_1	#057610ff
1144325	R	17Networks_RH_DorsAttnB_PostC_2	#057611ff
1013509	R	17Networks_RH_DorsAttnB_FEF_1	#05770fff
16399048	R	17Networks_RH_SalVentAttnA_ParOper_1	#c83afaff
16464583	R	17Networks_RH_SalVentAttnA_Ins_1	#c73afbff
16464327	R	17Networks_RH_SalVentAttnA_ParMed_1	#c739fbff
16529863	R	17Networks_RH_SalVentAttnA_FrMed_1	#c739fcff
14063866	R	17Networks_RH_SalVentAttnB_IPL_1	#fa98d6ff
14063610	R	17Networks_RH_SalVentAttnB_PFCl_1	#fa97d6ff
14064122	R	17Networks_RH_SalVentAttnB_PFCmp_1	#fa99d6ff
3442558	R	17Networks_RH_LimbicB_OFC_1	#7e8734ff
10942688	R	17Networks_RH_LimbicA_TempPole_1	#e0f8a6ff
2331626	R	17Networks_RH_ContA_IPS_1	#ea9323ff
2331881	R	17Networks_RH_ContA_PFCl_1	#e99423ff
2397417	R	17Networks_RH_ContA_PFCl_2	#e99424ff
4993932	R	17Networks_RH_ContB_Temp_1	#8c334cff
4862603	R	17Networks_RH_ContB_IPL_1	#8b324aff
4927883	R	17Networks_RH_ContB_PFCld_1	#8b314bff
4862347	R	17Networks_RH_ContB_PFClv_1	#8b314aff
11636091	R	17Networks_RH_ContC_Cingp_1	#7b8db1ff
11701627	R	17Networks_RH_ContC_pCun_1	#7b8db2ff
196347	R	17Networks_RH_DefaultA_IPL_1	#fbfe02ff
262139	R	17Networks_RH_DefaultA_PFCd_1	#fbff03ff
130555	R	17Networks_RH_DefaultA_pCunPCC_1	#fbfd01ff
131065	R	17Networks_RH_DefaultA_PFCm_1	#f9ff01ff
5259218	R	17Networks_RH_DefaultB_PFCd_1	#d23f50ff
5127889	R	17Networks_RH_DefaultB_PFCv_1	#d13e4eff
5193425	R	17Networks_RH_DefaultB_PFCv_2	#d13e4fff
8585221	R	17Networks_RH_DefaultC_Rsp_1	#050083ff
8650757	R	17Networks_RH_DefaultC_PHC_1	#050084ff
16723984	R	17Networks_RH_TempPar_1	#1030ffff
