index	hemi	name	color
65793	L	Background+FreeSurfer_Defined_Medial_Wall	#010101ff
8786552	L	17Networks_LH_VisCent_ExStr_1	#781286ff
8917624	L	17Networks_LH_VisCent_ExStr_2	#781288ff
8983160	L	17Networks_LH_VisCent_Striate_1	#781289ff
9048696	L	17Networks_LH_VisCent_ExStr_3	#78128aff
9114232	L	17Networks_LH_VisCent_ExStr_4	#78128bff
9179768	L	17Networks_LH_VisCent_ExStr_5	#78128cff
66047	L	17Networks_LH_VisPeri_ExStrInf_1	#ff0101ff
131583	L	17Networks_LH_VisPeri_ExStrInf_2	#ff0102ff
197119	L	17Networks_LH_VisPeri_ExStrInf_3	#ff0103ff
262655	L	17Networks_LH_VisPeri_StriCal_1	#ff0104ff
328191	L	17Networks_LH_VisPeri_ExStrSup_1	#ff0105ff
393727	L	17Networks_LH_VisPeri_ExStrSup_2	#ff0106ff
11698758	L	17Networks_LH_SomMotA_1	#4682b2ff
11764294	L	17Networks_LH_SomMotA_2	#4682b3ff
11895366	L	17Networks_LH_SomMotA_3	#4682b5ff
11960902	L	17Networks_LH_SomMotA_4	#4682b6ff
12026438	L	17Networks_LH_SomMotA_5	#4682b7ff
12091974	L	17Networks_LH_SomMotA_6	#4682b8ff
12157510	L	17Networks_LH_SomMotA_7	#4682b9ff
12223046	L	17Networks_LH_SomMotA_8	#4682baff
10669099	L	17Networks_LH_SomMotB_Aud_1	#2bcca2ff
10734635	L	17Networks_LH_SomMotB_Aud_2	#2bcca3ff
10865707	L	17Networks_LH_SomMotB_S2_1	#2bcca5ff
10931243	L	17Networks_LH_SomMotB_S2_2	#2bcca6ff
10996779	L	17Networks_LH_SomMotB_Aud_3	#2bcca7ff
11062315	L	17Networks_LH_SomMotB_S2_3	#2bcca8ff
11127851	L	17Networks_LH_SomMotB_Cent_1	#2bcca9ff
11193387	L	17Networks_LH_SomMotB_Cent_2	#2bccaaff
4037450	L	17Networks_LH_DorsAttnA_TempOcc_1	#4a9b3dff
4102986	L	17Networks_LH_DorsAttnA_TempOcc_2	#4a9b3eff
4168522	L	17Networks_LH_DorsAttnA_ParOcc_1	#4a9b3fff
4037706	L	17Networks_LH_DorsAttnA_SPL_1	#4a9c3dff
4103242	L	17Networks_LH_DorsAttnA_SPL_2	#4a9c3eff
4168778	L	17Networks_LH_DorsAttnA_SPL_3	#4a9c3fff
1078784	L	17Networks_LH_DorsAttnB_PostC_1	#007610ff
1144320	L	17Networks_LH_DorsAttnB_PostC_2	#007611ff
1209856	L	17Networks_LH_DorsAttnB_PostC_3	#007612ff
1275392	L	17Networks_LH_DorsAttnB_PostC_4	#007613ff
1013504	L	17Networks_LH_DorsAttnB_FEF_1	#00770fff
16464580	L	17Networks_LH_SalVentAttnA_ParOper_1	#c43afbff
16464836	L	17Networks_LH_SalVentAttnA_Ins_1	#c43bfbff
16530372	L	17Networks_LH_SalVentAttnA_FrOper_1	#c43bfcff
16595908	L	17Networks_LH_SalVentAttnA_FrOper_2	#c43bfdff
16661444	L	17Networks_LH_SalVentAttnA_ParMed_1	#c43bfeff
16464581	L	17Networks_LH_SalVentAttnA_FrMed_1	#c53afbff
16530117	L	17Networks_LH_SalVentAttnA_FrMed_2	#c53afcff
14063871	L	17Networks_LH_SalVentAttnB_IPL_1	#ff98d6ff
14064127	L	17Networks_LH_SalVentAttnB_PFCl_1	#ff99d6ff
14129663	L	17Networks_LH_SalVentAttnB_Ins_1	#ff99d7ff
14063615	L	17Networks_LH_SalVentAttnB_PFCmp_1	#ff97d6ff
3377018	L	17Networks_LH_LimbicB_OFC_1	#7a8733ff
3442554	L	17Networks_LH_LimbicB_OFC_2	#7a8734ff
10877148	L	17Networks_LH_LimbicA_TempPole_1	#dcf8a5ff
10942684	L	17Networks_LH_LimbicA_TempPole_2	#dcf8a6ff
11008220	L	17Networks_LH_LimbicA_TempPole_3	#dcf8a7ff
11073756	L	17Networks_LH_LimbicA_TempPole_4	#dcf8a8ff
2331878	L	17Networks_LH_ContA_Temp_1	#e69423ff
2397414	L	17Networks_LH_ContA_IPS_1	#e69424ff
2462950	L	17Networks_LH_ContA_IPS_2	#e69425ff
2528486	L	17Networks_LH_ContA_IPS_3	#e69426ff
2332134	L	17Networks_LH_ContA_PFCd_1	#e69523ff
2397670	L	17Networks_LH_ContA_PFClv_1	#e69524ff
2463206	L	17Networks_LH_ContA_PFCl_1	#e69525ff
2528742	L	17Networks_LH_ContA_PFCl_2	#e69526ff
2594278	L	17Networks_LH_ContA_PFCl_3	#e69527ff
2397415	L	17Networks_LH_ContA_Cingm_1	#e79424ff
4928135	L	17Networks_LH_ContB_Temp_1	#87324bff
4993671	L	17Networks_LH_ContB_IPL_1	#87324cff
4993927	L	17Networks_LH_ContB_PFCl_1	#87334cff
4928136	L	17Networks_LH_ContB_PFClv_1	#88324bff
4993672	L	17Networks_LH_ContB_PFClv_2	#88324cff
11635831	L	17Networks_LH_ContC_pCun_1	#778cb1ff
11701367	L	17Networks_LH_ContC_pCun_2	#778cb2ff
11766903	L	17Networks_LH_ContC_Cingp_1	#778cb3ff
131071	L	17Networks_LH_DefaultA_IPL_1	#ffff01ff
196607	L	17Networks_LH_DefaultA_PFCd_1	#ffff02ff
130815	L	17Networks_LH_DefaultA_pCunPCC_1	#fffe01ff
196351	L	17Networks_LH_DefaultA_pCunPCC_2	#fffe02ff
261887	L	17Networks_LH_DefaultA_pCunPCC_3	#fffe03ff
131070	L	17Networks_LH_DefaultA_PFCm_1	#feff01ff
196606	L	17Networks_LH_DefaultA_PFCm_2	#feff02ff
262142	L	17Networks_LH_DefaultA_PFCm_3	#feff03ff
5193421	L	17Networks_LH_DefaultB_Temp_1	#cd3e4fff
5258957	L	17Networks_LH_DefaultB_Temp_2	#cd3e50ff
5324493	L	17Networks_LH_DefaultB_Temp_3	#cd3e51ff
5390029	L	17Networks_LH_DefaultB_Temp_4	#cd3e52ff
5455565	L	17Networks_LH_DefaultB_IPL_1	#cd3e53ff
5193677	L	17Networks_LH_DefaultB_PFCd_1	#cd3f4fff
5259213	L	17Networks_LH_DefaultB_PFCd_2	#cd3f50ff
5324749	L	17Networks_LH_DefaultB_PFCd_3	#cd3f51ff
5390285	L	17Networks_LH_DefaultB_PFCd_4	#cd3f52ff
5193422	L	17Networks_LH_DefaultB_PFCv_1	#ce3e4fff
5258958	L	17Networks_LH_DefaultB_PFCv_2	#ce3e50ff
5324494	L	17Networks_LH_DefaultB_PFCv_3	#ce3e51ff
5390030	L	17Networks_LH_DefaultB_PFCv_4	#ce3e52ff
8585216	L	17Networks_LH_DefaultC_IPL_1	#000083ff
8650752	L	17Networks_LH_DefaultC_Rsp_1	#000084ff
